,Date,data,x,y,IsoFst_Score,label
0,20190806.0,3822880029.0,-0.12374924156701542,-0.340069779955691,-0.039599966627546945,1.0
1,20190807.0,3886839592.0,-0.18476501854882738,-0.28168247689485193,0.018461470750306186,0.0
2,20190808.0,3890371930.0,-0.27974066292854316,0.056323946275381426,0.1248353004896916,0.0
3,20190809.0,3966247800.0,-0.1681206614785707,0.27113153748300345,0.11970876069164738,0.0
4,20190810.0,3929162613.0,-0.34132315073099884,0.3722143345577835,0.10235629038176819,0.0
5,20190811.0,3710688371.0,-0.6189702977601408,0.1842501981947469,0.049419418063614606,0.0
6,20190812.0,3764380807.0,-0.1983376550626002,0.24541951216155294,0.11900998585324657,0.0
7,20190813.0,3869554775.0,-0.11748268935943088,0.25061151563091594,0.10996501507250228,0.0
8,20190814.0,3803292158.0,-0.38798818634123866,0.08037954649152847,0.1228029881207946,0.0
9,20190815.0,4410776564.0,0.6736043291116904,0.8645711155329061,-0.1204905510786004,1.0
10,20190816.0,4151420000.0,-0.6381635989414631,0.42474980868690565,-0.0018336680383890247,0.0
11,20190817.0,3951643361.0,-0.5740648221722549,0.2178432131028683,0.0770131248645694,0.0
12,20190818.0,3849683741.0,-0.44007874812062225,0.3781369649602042,0.09607624867115522,0.0
13,20190819.0,3822496120.0,-0.32758941750620985,0.2669198853807123,0.12973370796884431,0.0
14,20190820.0,3934108369.0,-0.10992194895265611,0.27320413967380597,0.11003218419187438,0.0
15,20190821.0,3892820301.0,-0.3481945614507913,0.30783822106380376,0.12427705407760531,0.0
16,20190822.0,3972452726.0,-0.162401635194346,-0.3129767572504679,-0.005209516447755802,0.0
17,20190823.0,4060967897.0,-0.1514404437774085,0.07889826638548281,0.11323071440105464,0.0
18,20190824.0,3934421023.0,-0.4722532195143482,0.1669327079826348,0.11143881274059192,0.0
19,20190825.0,3834840726.0,-0.4371265730051298,0.1694713533539754,0.11785934985071123,0.0
20,20190826.0,3842855560.0,-0.27265011458038846,0.2158466752685218,0.12208581248595973,0.0
21,20190827.0,4008458465.0,-0.026513723136810663,0.284398676475147,0.08067697411591501,0.0
22,20190828.0,3974840088.0,-0.33554045892093154,0.2953621463280482,0.12396709752967033,0.0
23,20190829.0,3950013523.0,-0.32268891282365575,0.16041506339422423,0.12400633249672455,0.0
24,20190830.0,3949213928.0,-0.2864110884384297,0.04995332408750716,0.12089805552409649,0.0
25,20190831.0,4017981336.0,-0.18066986536010882,0.29621456714500893,0.11501514940370772,0.0
26,20190901.0,3598183865.0,-0.9123649979532759,-0.1227484082390678,-0.050948948394355265,1.0
27,20190902.0,3595408399.0,-0.2898262162551817,-0.1362802673540911,0.07630035640944666,0.0
28,20190903.0,3657706207.0,-0.1811854444676536,-0.25301101272733206,0.033461732519106446,0.0
29,20190904.0,3688932657.0,-0.23394918844537946,-0.1743518919714412,0.059748017069395476,0.0
30,20190905.0,3686166282.0,-0.28969751656877163,-0.148427633963518,0.07339976370380014,0.0
31,20190906.0,3893804775.0,0.052935558659361615,0.11808103669757965,0.035218525054711736,0.0
32,20190907.0,3744650688.0,-0.5151355168229594,-0.1546416676226271,0.044213439703738755,0.0
33,20190908.0,3649285133.0,-0.43806971240017134,0.2606758805468881,0.12092812736839453,0.0
34,20190909.0,3507387873.0,-0.5186056661567653,0.06529588359123013,0.10199233448675776,0.0
35,20190910.0,3892562601.0,0.37401845967094915,0.5132473892809993,-0.0303619184880618,1.0
36,20190911.0,4023188201.0,-0.08375610214871312,0.6465959540050555,-0.00522392613432765,0.0
37,20190912.0,4056141581.0,-0.23602798251731222,0.6958823133893155,-0.003935204160205097,0.0
38,20190913.0,3984691458.0,-0.39093675378361853,0.3068367171386418,0.11876110673969181,0.0
39,20190914.0,3853795392.0,-0.4823858286638304,0.3361587487362856,0.09557619625197405,0.0
40,20190915.0,3459498863.0,-0.899363706409303,-0.07372639017113153,-0.048040142580445866,1.0
41,20190916.0,3847108554.0,0.3873688551170933,0.678154242327226,-0.05051582751581096,1.0
42,20190917.0,3660333064.0,-0.5766285691483712,-0.11238175064060918,0.0408013640084926,0.0
43,20190918.0,3673100905.0,-0.2642572622692364,-0.2505581190587743,0.03696098749764276,0.0
44,20190919.0,3706710419.0,-0.23026943390401458,-0.246170427973753,0.041310853346063325,0.0
45,20190920.0,3816561876.0,-0.10729844426300372,-0.0241656283684189,0.06364072329901244,0.0
46,20190921.0,3723241775.0,-0.4319721445616227,0.017842720654345473,0.09773121260319073,0.0
47,20190922.0,3563488494.0,-0.5427576389964492,0.34076669310525987,0.07422584522632314,0.0
48,20190923.0,3528833490.0,-0.3435731622075713,-0.2289085718178402,0.031652842702264095,0.0
49,20190924.0,3603731607.0,-0.15778920411024427,0.11084307376519012,0.11299046381197114,0.0
50,20190925.0,3593438411.0,-0.3023414683910885,0.07940412466043942,0.13148021545408362,0.0
51,20190926.0,3642830827.0,-0.20268668399000073,0.10190309762116431,0.11614799058406194,0.0
52,20190927.0,3752224958.0,-0.10493248901576849,0.10380320645860132,0.10233732660573397,0.0
53,20190928.0,3616169339.0,-0.5028568043858861,0.043696429729268904,0.0957680522339176,0.0
54,20190929.0,3707525346.0,-0.13354643316157527,0.39309766220165276,0.07360198632384568,0.0
55,20190930.0,3933310856.0,0.08036907336330829,0.7678662363340011,-0.03966637576968357,1.0
56,20191001.0,3835148843.0,-0.43500495507298953,0.5132845022219847,0.041410943274300005,0.0
57,20191002.0,4170476051.0,0.23965897044242712,1.0,-0.11386409629550509,1.0
58,20191003.0,3818957931.0,-0.7911543366909556,0.4331440053957206,-0.05899134393710259,1.0
59,20191004.0,3793683805.0,-0.32492279481993974,0.24475174186303003,0.12950598567494104,0.0
60,20191005.0,3737308294.0,-0.37439949238058395,0.3581417316093679,0.10307456642711144,0.0
61,20191006.0,3611011763.0,-0.48805071584023174,0.057465012637302415,0.10422808335324951,0.0
62,20191007.0,3181016969.0,-1.0,-0.7770733266583411,-0.16113419655221262,1.0
63,20191008.0,3617806197.0,0.5390534471219044,-0.09728723872054545,-0.09924268522457236,1.0
64,20191009.0,3188747842.0,-0.9971037888386308,-1.0,-0.1911892482218247,1.0
65,20191010.0,3871458716.0,1.0,0.25838006027948734,-0.14449632201279983,1.0
66,20191011.0,3662296661.0,-0.6095064347517127,0.01402184539528123,0.05058181895913577,0.0
67,20191012.0,3746399520.0,-0.14734494843000873,0.2012315304182612,0.10884714959435243,0.0
68,20191013.0,3648209237.0,-0.44252436030995923,0.24097370204932458,0.12098960807832299,0.0
69,20191014.0,3592629049.0,-0.37664790711664403,0.842494562389724,-0.04373156739525863,1.0
70,20191015.0,3601644308.0,-0.2701327090958339,0.1663819485039004,0.1214605288788077,0.0
71,20191016.0,3646359359.0,-0.21067033252676437,0.9137699807042254,-0.055830425852633425,1.0
72,20191017.0,3925579294.0,0.17446716476466695,0.2595516584498264,0.0251509497660109,0.0
73,20191018.0,3796581025.0,-0.4824531438822727,0.3741397981807058,0.08320206653341733,0.0
74,20191019.0,3682597510.0,-0.46541558045667053,0.10292981491069736,0.11480618283492988,0.0
75,20191020.0,3539679565.0,-0.5181580265571863,0.03869163751066265,0.0953873750167209,0.0
76,20191021.0,3536397266.0,-0.2907622603596758,0.10989093085965923,0.12920670596978517,0.0
77,20191022.0,3702994219.0,-0.002409430409493929,0.3310729828282569,0.06095755434543443,0.0
78,20191023.0,3738576736.0,-0.22751448625571846,0.3166801519696142,0.11313162415555866,0.0
79,20191024.0,3683636911.0,-0.37340917710702115,-0.12234419638998612,0.06859890931752016,0.0
80,20191025.0,3790912392.0,-0.1103818942591912,0.18140404271195448,0.09932255129492773,0.0
81,20191026.0,3703813562.0,-0.4231140644941202,0.21804349570518602,0.1165784883813265,0.0
82,20191027.0,3509148634.0,-0.600690104046103,0.14538080697034372,0.06776913724066652,0.0
83,20191028.0,3500519188.0,-0.29995757082283275,0.13770347388971646,0.12863392194652784,0.0
84,20191029.0,3546040210.0,-0.20713529309920425,-0.02513448926995704,0.08858470824264758,0.0
85,20191030.0,3666963302.0,-0.0804957441087667,0.09219673015443505,0.0961686091722832,0.0
86,20191031.0,3804627426.0,-0.05984110120830197,0.3548392859521673,0.07477169462646854,0.0
87,20191101.0,3844757206.0,-0.22188084957220194,0.260684441575055,0.12119833630069876,0.0
88,20191102.0,3669443387.0,-0.5589118027321942,0.14207592684967618,0.08944631066280606,0.0
89,20191103.0,3565380765.0,-0.4554303396514685,0.26988075864094063,0.11782312286152496,0.0
90,20191104.0,3558829840.0,-0.2962252919225085,0.2730792900836841,0.1304817885617472,0.0
91,20191105.0,3685798934.0,-0.07103341781301215,0.38800870421704514,0.06987560174984703,0.0
92,20191106.0,3688671434.0,-0.28051772930473107,0.21884533322002814,0.12563182322498734,0.0
93,20191107.0,3720824090.0,-0.23287212093916743,0.0776938938719138,0.12189376123150025,0.0
94,20191108.0,3744433967.0,-0.24710628224498543,0.05715333060297989,0.11705526402930211,0.0
95,20191109.0,3638759503.0,-0.4546049988873091,0.14671086749921197,0.11726538262513891,0.0
96,20191110.0,3643121181.0,-0.2780005939454512,0.2990731171783155,0.12266101895689935,0.0
97,20191111.0,3625966309.0,-0.31346209975069095,0.28422652657305897,0.13296055780496124,0.0
98,20191112.0,3619164221.0,-0.2964568072912335,0.09763384671933639,0.12843028041961635,0.0
99,20191113.0,3599652551.0,-0.31755821938761436,0.0670551774048961,0.13070097167583772,0.0
100,20191114.0,3562744994.0,-0.34674303428329445,-0.025635862475289956,0.09478605046999666,0.0
101,20191115.0,3653888021.0,-0.13163125096710485,0.0668105693847658,0.10834096332767384,0.0
102,20191116.0,3591070095.0,-0.3883962796006091,0.12275032752561858,0.11919430144710691,0.0
103,20191117.0,3523489191.0,-0.39816327719224714,0.02308974703866401,0.10269818521013996,0.0
104,20191118.0,3384072050.0,-0.5227136352890699,-0.1479989562616692,0.04836733921341202,0.0
105,20191119.0,3531116286.0,-0.024363814084238877,0.0660692550560732,0.06473122336644882,0.0
106,20191120.0,3370612234.0,-0.5580476719785952,-0.1324263904678633,0.050426792772858386,0.0
107,20191121.0,3755216735.0,0.3997531085003636,0.4618043781072792,-0.030429311449588936,1.0
108,20191122.0,3742994264.0,-0.304733805873481,0.3121164522063873,0.12461675059382193,0.0
109,20191123.0,3670235316.0,-0.40188227793462644,0.30028925289813857,0.11846037578284446,0.0
110,20191124.0,3508115534.0,-0.5503478950915672,0.16690786332331164,0.08868910948512565,0.0
111,20191125.0,3240291495.0,-0.7434732878893581,-0.025648337837869378,-0.0077485177337025535,1.0
112,20191126.0,3582184859.0,0.3481766791576094,0.2619915161221018,-0.0018806212403053024,0.0
